id,store,title,price,info,search_value,link,image_url
1,Amazon,Apple iPhone 15 (128 GB) - Black,"SAR 2,699.00",N/A,iPhone 16,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxMzAwMDI2MDkzOTE1NTE5OjE3MzA5NTQxNDY6c3BfYXRmOjMwMDA1Mzc5MTY1MjAzMjo6MDo6&url=%2FApple-iPhone-15-128-GB%2Fdp%2FB0CHXGL9PN%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI%26dib_tag%3Dse%26keywords%3DiPhone%2B16%26qid%3D1730954146%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/61bCKBrMVNL._AC_UL320_.jpg
2,Amazon,Apple iPhone 14 Plus (128 GB) - (PRODUCT) RED,"SAR 2,599.00",N/A,iPhone 16,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxMzAwMDI2MDkzOTE1NTE5OjE3MzA5NTQxNDY6c3BfYXRmOjIwMDc4MzI5NTEwMDk4OjowOjo&url=%2FApple-iPhone-14-Plus-128%2Fdp%2FB0BDHLY9YZ%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI%26dib_tag%3Dse%26keywords%3DiPhone%2B16%26qid%3D1730954146%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/611mRs-imxL._AC_UL320_.jpg
3,Amazon,Apple iPhone 15 Plus (128 GB) - Black,"SAR 3,649.00",N/A,iPhone 16,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxMzAwMDI2MDkzOTE1NTE5OjE3MzA5NTQxNDY6c3BfYXRmOjMwMDA1Mzc5MTY1NTMzMjo6MDo6&url=%2FApple-iPhone-15-Plus-128%2Fdp%2FB0CHXVLXRQ%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI%26dib_tag%3Dse%26keywords%3DiPhone%2B16%26qid%3D1730954146%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/610fHdeK4LL._AC_UL320_.jpg
4,Amazon,Apple iPhone 16 (128 GB) - Black,"SAR 3,799.00",N/A,iPhone 16,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MToxMzAwMDI2MDkzOTE1NTE5OjE3MzA5NTQxNDY6c3BfYXRmOjMwMDMzMzY0MDYxOTgzMjo6MDo6&url=%2FApple-iPhone-16-128-GB%2Fdp%2FB0DGK2GQY9%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI%26dib_tag%3Dse%26keywords%3DiPhone%2B16%26qid%3D1730954146%26sr%3D8-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/61-251PVEZL._AC_UL320_.jpg
5,Amazon,Apple iPhone 16 (128 GB) - Black,"SAR 3,799.00",N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-16-128-GB/dp/B0DGK2GQY9/ref=sr_1_5?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-5,https://m.media-amazon.com/images/I/61-251PVEZL._AC_UL320_.jpg
6,Amazon,Apple iPhone 16 Pro Max (256 GB) - Natural Titanium,"SAR 5,699.00",N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-Pro-Max-256/dp/B0DGJN6RDB/ref=sr_1_6?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-6,https://m.media-amazon.com/images/I/61AFDN06yqL._AC_UL320_.jpg
7,Amazon,Apple iPhone 16 Pro (256 GB) - Desert Titanium,"SAR 5,199.00",N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-16-Pro-256/dp/B0DGJNRF2H/ref=sr_1_7?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-7,https://m.media-amazon.com/images/I/617ZhMUCvIL._AC_UL320_.jpg
8,Amazon,Apple iPhone 16 Plus (128 GB) - Ultramarine,"SAR 4,199.00",N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-Plus-128-Ultramarine/dp/B0DGJPGXKV/ref=sr_1_8?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-8,https://m.media-amazon.com/images/I/71Ecl1RS5jL._AC_UL320_.jpg
9,Amazon,Apple iPhone 16 Silicone Case with MagSafe - Ultramarine,SAR 229.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-Silicone-Case-MagSafe/dp/B0DGHZGS29/ref=sr_1_9?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-9,https://m.media-amazon.com/images/I/61CerkjtDiL._AC_UL320_.jpg
10,Amazon,"JETech 5 in 1 Case for iPhone 16 6.1-Inch with 2 Pack Each Tempered Glass Screen Protectors and Camera Lens Protectors, Non-Yellowing Shockproof Bumper Phone Cover (Clear)",SAR 39.94,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-6-1-Inch-Protectors-Non-Yellowing-Shockproof/dp/B0D9YKWBFT/ref=sr_1_10?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-10,https://m.media-amazon.com/images/I/71uHVpuZhjL._AC_UL320_.jpg
11,Amazon,"JETech Matte Case for iPhone 16 6.1-Inch, Shockproof Military Grade Drop Protection, Frosted Translucent Back Phone Cover, Anti-Fingerprint (White)",SAR 35.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-Shockproof-Protection-Translucent-Anti-Fingerprint/dp/B0DGSZXX3G/ref=sr_1_11?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-11,https://m.media-amazon.com/images/I/61LsAkYHWYL._AC_UL320_.jpg
12,Amazon,"JETech Case for iPhone 16 6.1-Inch, Non-Yellowing Shockproof Phone Bumper Cover, Anti-Scratch Clear Back (Pink)",SAR 30.99,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-6-1-Inch-Non-Yellowing-Shockproof-Anti-Scratch/dp/B0DGSMXW6N/ref=sr_1_12?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-12,https://m.media-amazon.com/images/I/61Pa-fgtOEL._AC_UL320_.jpg
13,Amazon,"UGREEN iPhone 16 Case MagSafe (MagU), Revolutionary iCrystal Tech Clear Cover, MIL-Grade Protection, Anti-Scratch, Camera Protective, Magnetic Ultra Slim for iPhone 16 6.1 inch Accessories",SAR 51.95,N/A,iPhone 16,https://www.amazon.sa/-/en/UGREEN-Revolutionary-Protection-Anti-Scratch-Accessories/dp/B0D83JY3LF/ref=sr_1_13?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-13,https://m.media-amazon.com/images/I/71JflynryHL._AC_UL320_.jpg
14,Amazon,Apple iPhone 15 (128 GB) - Black,"SAR 2,699.00",N/A,iPhone 16,https://www.amazon.sa/-/en/Apple-iPhone-15-128-GB/dp/B0CHXGL9PN/ref=sr_1_14?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-14,https://m.media-amazon.com/images/I/61bCKBrMVNL._AC_UL320_.jpg
15,Amazon,"saifxy [2+1]for iPhone 16 Screen Protector,2 Pack Tempered Glass Screen Protector and 1 Set of Film Application Tools, Curved Edge, Full Coverage Military-Grade Protection (Purple, for iPhone16)",SAR 65.00,N/A,iPhone 16,https://www.amazon.sa/-/en/saifxy-Protector-Application-Military-Grade-Protection/dp/B0DGXQ1GWD/ref=sr_1_15?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-15,https://m.media-amazon.com/images/I/61IxTO3rldL._AC_UL320_.jpg
16,Amazon,"UGREEN iPhone 16 Case MagSafe (MagU), Innovative Magnetic Ring Stand, MIL-Grade Protection, Anti-Scratch Clear Cover with Kickstand, Ultra Slim iPhone 16 6.1 inch Accessories for Women Men",SAR 65.95,N/A,iPhone 16,https://www.amazon.sa/-/en/UGREEN-Innovative-Protection-Anti-Scratch-Accessories/dp/B0D83L1GY7/ref=sr_1_16?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-16,https://m.media-amazon.com/images/I/71c9hk6iESL._AC_UL320_.jpg
17,Amazon,"ESR for iPhone 16 Case, Compatible with MagSafe, Shockproof Military-Grade Protection, Magnetic Phone Case for iPhone 16, Classic Hybrid Case (HaloLock), Clear",SAR 45.99,N/A,iPhone 16,https://www.amazon.sa/-/en/ESR-Compatible-Shockproof-Military-Grade-Protection/dp/B0D7921K88/ref=sr_1_17?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-17,https://m.media-amazon.com/images/I/71GhDl1qtHL._AC_UL320_.jpg
18,Amazon,"Eligo for iPhone 16 Magnetic Case, Compatible with MagSafe,【Shockproof Military-Grade Protection】Translucent Matte Back, Slim Phone Cover with Strong Magnet for Apple 16 (2024)(Black)",SAR 32.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Eligo-16-%E3%80%90Shockproof-Military-Grade-Protection%E3%80%91Translucent/dp/B0DBZ2FH6V/ref=sr_1_18?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-18,https://m.media-amazon.com/images/I/615p7OQzDZL._AC_UL320_.jpg
19,Amazon,"JETech Case for iPhone 16 6.1-Inch, Shockproof Phone Bumper Cover, Solid Color Matte TPU Frame, Anti-Scratch Clear Back (Black)",SAR 29.12,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-iPhone-6-1-Inch-Shockproof-Anti-Scratch/dp/B0D9JZ91H6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-19,https://m.media-amazon.com/images/I/61EjkkLsbWL._AC_UL320_.jpg
20,Amazon,"Eligo for iPhone 16 Plus Case, Compatible with MagSafe,with Magnetic Invisible Stand,【Shockproof Military-Grade Protection】Matte Back Phone Cover with Magnet Kickstand for Apple 16 Plus (Black)",SAR 47.00,N/A,iPhone 16,https://www.amazon.sa/-/en/Eligo-Plus-%E3%80%90Shockproof-Military-Grade-Protection%E3%80%91Matte/dp/B0DBZ4T4SB/ref=sr_1_20?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-20,https://m.media-amazon.com/images/I/71W3nw1lNHL._AC_UL320_.jpg
21,Amazon,"YoYoTech [ 5 in 1 ]Compatible for iPhone 16 Pro Case 6.30' 2024 Cover with 2Pcs Screen Protector 2Pcs Lens Protector,Cleaning Kit,Shockproof Case [Military Grade Protection] [No Yellowing] Full Kit",SAR 65.00,N/A,iPhone 16,https://www.amazon.sa/-/en/YoYoTech-Compatible-iPhone-16-Pro/dp/B0DGGPQMP4/ref=sr_1_21?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-21,https://m.media-amazon.com/images/I/71NLXANNf1L._AC_UL320_.jpg
22,Amazon,"JETech Wavy Case for iPhone 16 6.1-Inch, Cute Wave Frame Curly Shape Shockproof Phone Cover for Women and Girls, Clear Hard PC Back (Light Pink)",SAR 31.44,N/A,iPhone 16,https://www.amazon.sa/-/en/JETech-iPhone-6-1-Inch-Frame-Shockproof/dp/B0D9YJ451D/ref=sr_1_22?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-22,https://m.media-amazon.com/images/I/61lQG5qPMOL._AC_UL320_.jpg
23,Amazon,"T Tersely Magnetic Case for iPhone 16 6.1-inch,Compatible with MagSafe,Scratch-Resistant,Anti-Scratch Translucent Matte Back Phone Cover (Black, for iPhone 16)",SAR 29.99,N/A,iPhone 16,https://www.amazon.sa/-/en/Tersely-Compatible-Scratch-Resistant-Anti-Scratch-Translucent/dp/B0D8PVF8WZ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.-SW37JoMXguG6njyaoJdZW6x1EqujZkF6o0J-O_iJlvqkxvH1moj3hIV15SJd39ClJVTtyxJuDyylWBiHusH1qjjgADqrmWohhQ-FvWewakNTmAIq6CzeoWV40AAz9gTGlRp1ozUSk2wnsPJpd9RHhEpU4TZXCjgZ_Ys7tXRwWt9LvdFAhOm29ZzdwObBOmr-6RsOuuci50qJn0-DK__CjmG6J1KoDWx4NF_AVW30JPNAc2fXQKASTsevp-mGswB8oup7RJZIr57aZSBzTSb-vkXjFjZAg1TRtJ1OUj3MGA.Smps6a_aES8hqv77zFPBrJ7WjXP425k7-hvEr0DnytI&dib_tag=se&keywords=iPhone+16&qid=1730954146&sr=8-23,https://m.media-amazon.com/images/I/616YfGTs3AL._AC_UL320_.jpg
